@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R4-5,8,10,15'

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute isSubjective {True,False}
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute class {Bot,Human}

@data
NEU,86,0.038749,False,0.175198,True,False,0.086075,0.003416,0.696562,Bot
P,100,0.121555,False,0.32154,True,True,0.312518,0.161163,0.083223,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
P,100,0.419759,False,0.103349,False,True,0.051091,0.392038,0.033763,Bot
NONE,100,0.294028,False,0.113406,False,True,0.187165,0.161061,0.244339,Bot
NONE,100,0.114791,False,0.370421,False,True,0.100949,0.017301,0.396538,Bot
N+,100,0.000638,False,0.01421,True,True,0.982854,0.000487,0.001811,Bot
N,92,0.046074,False,0.628907,False,True,0.197954,0.041817,0.085248,Bot
NONE,100,0.211799,False,0.157989,False,True,0.138154,0.31829,0.173769,Bot
N,100,0.030648,False,0.698932,True,True,0.118954,0.068851,0.082615,Bot
P,100,0.277081,False,0.214738,False,True,0.120097,0.313351,0.074733,Bot
NONE,100,0.027399,False,0.23698,False,True,0.272554,0.284158,0.17891,Bot
NONE,100,0.08897,False,0.388919,False,True,0.316398,0.087924,0.117789,Bot
P,100,0.109351,False,0.148251,True,True,0.053815,0.619695,0.068888,Bot
P+,100,0.11197,False,0.270159,False,True,0.207391,0.044725,0.365756,Bot
P,100,0.183476,False,0.46299,False,True,0.091476,0.03427,0.227789,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
P+,100,0.456983,False,0.09786,True,True,0.020486,0.336542,0.088129,Bot
NONE,100,0.339109,False,0.155324,False,True,0.125259,0.076381,0.303927,Bot
NONE,100,0.235276,False,0.166883,False,True,0.171516,0.203794,0.22253,Bot
P,100,0.2658,False,0.111016,True,True,0.099362,0.372321,0.151501,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
N,100,0.013215,False,0.223061,False,True,0.720477,0.017606,0.025641,Bot
P+,98,0.280917,False,0.229704,True,True,0.042126,0.066995,0.380259,Bot
N,92,0.051386,False,0.615917,False,True,0.173442,0.069613,0.089642,Bot
NONE,100,0.007874,False,0.162359,False,True,0.787835,0.007253,0.034679,Bot
N,100,0.07549,False,0.27625,False,True,0.517162,0.061743,0.069355,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
N+,92,0.235677,False,0.29249,False,True,0.338755,0.01524,0.117837,Bot
N,94,0.281338,False,0.428117,True,False,0.035552,0.147897,0.107097,Bot
NONE,100,0.059868,False,0.409434,False,True,0.057625,0.389401,0.083671,Bot
NONE,100,0.066564,False,0.177482,False,True,0.331353,0.046835,0.377766,Bot
NEU,86,0.07112,False,0.781813,True,False,0.07376,0.054416,0.018891,Bot
NONE,100,0.096291,False,0.143327,False,True,0.252412,0.409797,0.098174,Bot
P,92,0.086181,False,0.308188,False,True,0.15443,0.20334,0.247861,Bot
N,100,0.22523,False,0.24309,False,True,0.081503,0.332059,0.118118,Bot
N+,98,0.001714,False,0.067477,True,True,0.922139,0.000737,0.007933,Bot
N,100,0.04979,False,0.287305,False,True,0.124828,0.060389,0.477688,Bot
P,92,0.002842,False,0.129507,True,True,0.819184,0.007331,0.041136,Bot
P+,100,0.058844,False,0.35193,True,True,0.11421,0.020728,0.454288,Bot
N+,100,0.105479,False,0.569789,True,True,0.180614,0.033239,0.11088,Bot
NONE,100,0.226167,False,0.112487,False,True,0.132663,0.341542,0.187142,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
NONE,100,0.372599,False,0.135436,False,True,0.074449,0.151405,0.266111,Bot
N+,98,0.06854,False,0.525739,True,True,0.177397,0.147362,0.080962,Bot
P,86,0.024564,False,0.59754,True,False,0.246699,0.091174,0.040023,Bot
NONE,100,0.211259,False,0.177925,False,True,0.209415,0.189769,0.211632,Bot
NONE,100,0.125319,False,0.23266,False,True,0.426713,0.04008,0.175228,Bot
N,100,0.072787,False,0.34147,True,True,0.133749,0.003302,0.448691,Bot
P,100,0.186813,False,0.213464,True,True,0.143469,0.283525,0.172728,Bot
NONE,100,0.059135,False,0.299718,False,True,0.511204,0.030328,0.099615,Bot
P,97,0.070978,False,0.287338,False,True,0.132855,0.359473,0.149357,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
P,100,0.048574,False,0.602362,False,True,0.272811,0.02396,0.052293,Bot
P+,100,0.735868,False,0.0379,True,True,0.011029,0.06877,0.146432,Bot
NONE,100,0.647469,False,0.144727,False,True,0.108222,0.028911,0.070672,Bot
N,100,0.200376,False,0.24333,True,True,0.222677,0.287804,0.045813,Bot
P,100,0.232799,False,0.233751,True,True,0.198586,0.025068,0.309797,Bot
NONE,100,0.247399,False,0.300018,False,True,0.156745,0.247873,0.047964,Bot
NONE,100,0.211274,False,0.393181,False,True,0.119912,0.053239,0.222394,Bot
NONE,100,0.212323,False,0.145662,False,True,0.13182,0.320531,0.189663,Bot
N,100,0.046641,False,0.770687,True,True,0.027677,0.072855,0.08214,Bot
NONE,100,0.420925,False,0.303121,False,True,0.073727,0.075457,0.12677,Bot
N+,100,0.109157,False,0.384887,True,True,0.325067,0.062955,0.117934,Bot
P,100,0.188211,False,0.155995,True,True,0.116073,0.362454,0.177267,Bot
N,100,0.02961,False,0.234295,True,True,0.558041,0.007974,0.17008,Bot
NONE,100,0.353985,False,0.103181,False,True,0.133691,0.243425,0.165717,Bot
P+,100,0.238036,False,0.305667,False,True,0.219722,0.144977,0.091598,Bot
P,100,0.040809,False,0.684421,True,True,0.197311,0.035401,0.042058,Bot
P+,100,0.468577,False,0.104669,True,True,0.106831,0.164301,0.155622,Bot
P+,100,0.151112,False,0.243968,True,True,0.051104,0.50559,0.048225,Bot
P+,100,0.071933,False,0.072323,True,True,0.070804,0.770094,0.014847,Bot
NONE,100,0.050979,False,0.235748,False,True,0.206479,0.305807,0.200987,Bot
NONE,100,0.184947,False,0.193266,True,True,0.1888,0.211971,0.221015,Bot
N,100,0.233534,False,0.451588,False,True,0.047419,0.035791,0.231667,Bot
NONE,100,0.506104,False,0.079745,False,True,0.09925,0.06836,0.246541,Bot
NONE,100,0.27765,False,0.228255,False,True,0.202713,0.158177,0.133205,Bot
NONE,100,0.15554,False,0.144529,True,True,0.030876,0.567413,0.101641,Bot
NONE,100,0.101623,False,0.666497,False,True,0.123685,0.028783,0.079412,Bot
P+,90,0.020672,False,0.676576,True,True,0.167633,0.049573,0.085546,Bot
N,92,0.102192,False,0.393888,True,True,0.392762,0.022465,0.088693,Bot
P,100,0.210979,False,0.122967,True,True,0.091618,0.443248,0.131189,Bot
N,100,0.034172,False,0.106598,False,True,0.826545,0.007187,0.025498,Bot
N,92,0.122399,False,0.461574,True,True,0.155192,0.212328,0.048506,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
P+,100,0.322885,False,0.086587,False,True,0.073446,0.378461,0.138621,Bot
P,92,0.040751,False,0.255463,False,True,0.623704,0.006596,0.073485,Bot
P,100,0.06615,False,0.17978,True,True,0.207382,0.090434,0.456255,Bot
NONE,100,0.206658,False,0.163273,False,True,0.190997,0.210881,0.228191,Bot
N,100,0.164841,False,0.197652,False,True,0.222858,0.13145,0.283199,Bot
P,100,0.2658,False,0.111016,True,True,0.099362,0.372321,0.151501,Bot
P,86,0.024253,False,0.314391,False,False,0.019866,0.605479,0.036011,Bot
P,92,0.007293,False,0.873527,True,True,0.05517,0.002259,0.061751,Bot
NEU,94,0.076381,False,0.504548,False,False,0.203037,0.006839,0.209195,Bot
NONE,100,0.592564,False,0.112133,False,True,0.062709,0.106263,0.126332,Bot
NONE,100,0.045555,False,0.147057,False,True,0.102519,0.216118,0.488752,Bot
P+,100,0.700665,False,0.020032,True,True,0.014957,0.12998,0.134366,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
P+,100,0.345026,False,0.356294,True,True,0.115537,0.063713,0.11943,Bot
P+,100,0.047382,False,0.511006,False,True,0.221345,0.004872,0.215395,Bot
NONE,100,0.214697,False,0.141542,False,True,0.125297,0.332317,0.186146,Bot
P,100,0.606271,False,0.230644,True,True,0.064907,0.062506,0.035672,Bot
N,100,0.364489,False,0.27497,True,True,0.110413,0.075083,0.175045,Bot
NONE,100,0.339351,False,0.12533,False,True,0.076775,0.297721,0.160822,Bot
NONE,100,0.103849,False,0.315046,False,True,0.090849,0.009612,0.480644,Bot
NONE,100,0.236975,False,0.214062,False,True,0.311002,0.203703,0.034259,Bot
P+,98,0.02812,False,0.521809,False,True,0.366184,0.02504,0.058847,Bot
P,100,0.119313,False,0.082826,True,True,0.19531,0.300851,0.3017,Bot
NONE,100,0.303857,False,0.199663,False,True,0.128044,0.149755,0.218682,Bot
P,100,0.524883,False,0.245208,True,True,0.097026,0.062463,0.07042,Bot
NONE,100,0.155701,False,0.149269,True,True,0.12606,0.405535,0.163435,Bot
P,100,0.102219,False,0.140836,True,True,0.076621,0.583183,0.097141,Bot
NONE,100,0.193947,False,0.239333,False,True,0.076307,0.396173,0.094241,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
NONE,100,0.035222,False,0.039577,False,True,0.013229,0.89378,0.018192,Bot
P,100,0.277524,False,0.166935,False,True,0.190519,0.125664,0.239357,Bot
P,100,0.443367,False,0.187335,False,True,0.19043,0.09218,0.086688,Bot
NONE,100,0.100713,False,0.432402,False,True,0.233339,0.014533,0.219013,Bot
NONE,100,0.12995,False,0.261656,False,True,0.32682,0.097965,0.183609,Bot
N,100,0.148676,False,0.304028,True,True,0.166497,0.024695,0.356104,Bot
N+,89,0.030736,False,0.49934,True,True,0.350811,0.09439,0.024723,Bot
P+,92,0.00929,False,0.384003,False,True,0.236648,0.004655,0.365404,Bot
NONE,100,0.187275,False,0.163254,False,True,0.077722,0.371682,0.200068,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
N+,100,0.025417,False,0.709727,False,True,0.094064,0.011344,0.159448,Bot
NONE,100,0.112161,False,0.376528,False,True,0.24361,0.115234,0.152467,Bot
P,100,0.082905,False,0.557272,False,True,0.099377,0.034377,0.22607,Bot
P+,100,0.098228,False,0.204058,False,True,0.433993,0.009687,0.254033,Bot
NONE,100,0.036438,False,0.199527,False,True,0.159981,0.022394,0.581661,Bot
NONE,100,0.418015,False,0.129202,False,True,0.182713,0.027583,0.242487,Bot
N,100,0.055809,False,0.236388,True,True,0.060507,0.465144,0.182152,Bot
NONE,100,0.187275,False,0.163254,False,True,0.077722,0.371682,0.200068,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
N,100,0.059713,False,0.340942,False,True,0.213781,0.229854,0.155711,Bot
N,100,0.024988,False,0.756636,True,True,0.118511,0.006082,0.093782,Bot
P+,92,0.015112,False,0.372084,True,True,0.412508,0.055022,0.145274,Bot
P,100,0.024632,False,0.281854,True,True,0.656525,0.015311,0.021678,Bot
P,100,0.2658,False,0.111016,True,True,0.099362,0.372321,0.151501,Bot
P,94,0.086293,False,0.40761,True,False,0.223532,0.208073,0.074492,Bot
P,100,0.353259,False,0.094241,False,True,0.089452,0.314563,0.148485,Bot
NONE,100,0.033214,False,0.265428,True,True,0.173636,0.437837,0.089885,Bot
N,90,0.180146,True,0.240416,False,True,0.420626,0.084626,0.074187,Bot
NONE,100,0.237432,False,0.11367,False,True,0.12961,0.374969,0.144318,Bot
NEU,94,0.038872,False,0.675967,True,False,0.046611,0.106557,0.131994,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
P+,100,0.338259,False,0.188235,True,True,0.065847,0.351405,0.056253,Bot
NONE,100,0.150349,False,0.336531,False,True,0.213767,0.065245,0.234109,Bot
P,100,0.540061,False,0.148369,False,True,0.164089,0.017617,0.129864,Bot
P,100,0.491592,False,0.162008,False,True,0.103309,0.186063,0.057028,Bot
N+,100,0.024524,False,0.111019,True,True,0.691257,0.028461,0.144739,Bot
NONE,100,0.073875,False,0.534493,False,True,0.092664,0.216851,0.082116,Bot
P,100,0.021291,False,0.671048,False,True,0.13082,0.035228,0.141612,Bot
N,84,0.040429,False,0.40966,False,False,0.333743,0.07942,0.136748,Bot
NONE,100,0.055596,False,0.177921,False,True,0.275107,0.027751,0.463625,Bot
P+,100,0.247224,False,0.146947,False,True,0.107385,0.316595,0.181849,Bot
P,100,0.240217,False,0.098753,True,True,0.063192,0.455427,0.142412,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
NONE,100,0.198062,False,0.146602,False,True,0.139654,0.287118,0.228564,Bot
NONE,100,0.062265,False,0.117504,False,True,0.549132,0.167627,0.103472,Bot
NONE,100,0.451212,False,0.07924,False,True,0.095304,0.273291,0.100953,Bot
NONE,100,0.059118,False,0.402071,False,True,0.09961,0.005698,0.433503,Bot
NONE,100,0.104379,False,0.551908,False,True,0.162468,0.009889,0.171356,Bot
N,100,0.060124,False,0.222108,False,True,0.441938,0.023562,0.252268,Bot
NONE,100,0.210928,False,0.330283,False,True,0.145353,0.099261,0.214176,Bot
P,92,0.035549,False,0.292181,False,True,0.351824,0.006751,0.313696,Bot
NONE,100,0.091814,False,0.312789,False,True,0.110927,0.243212,0.241258,Bot
P+,100,0.475403,False,0.095794,True,True,0.052397,0.11847,0.257935,Bot
NEU,94,0.355166,False,0.279738,False,False,0.200551,0.030129,0.134416,Bot
N+,100,0.067983,False,0.360516,True,True,0.287113,0.135058,0.149329,Bot
P,89,0.026737,False,0.424563,True,True,0.367578,0.048701,0.132421,Bot
N,100,0.031131,False,0.334182,True,True,0.41472,0.013269,0.206699,Bot
P,100,0.217871,False,0.343632,False,True,0.262347,0.091531,0.084619,Bot
N,100,0.009858,False,0.761155,True,True,0.170457,0.013457,0.045074,Bot
P+,100,0.267971,False,0.261201,False,True,0.050798,0.216516,0.203513,Bot
P+,100,0.159071,False,0.067824,True,True,0.047143,0.664543,0.061419,Bot
P+,100,0.401769,False,0.141366,False,True,0.06617,0.082137,0.308558,Bot
P,97,0.261525,False,0.28635,False,True,0.038824,0.305501,0.107801,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
NONE,100,0.132279,False,0.143664,False,True,0.134676,0.433722,0.155659,Bot
NONE,100,0.226143,False,0.149044,False,True,0.114144,0.32704,0.183628,Bot
NONE,100,0.345847,False,0.224494,False,True,0.092182,0.201776,0.135702,Bot
P+,92,0.137145,False,0.314115,False,True,0.026933,0.459341,0.062466,Bot
NONE,100,0.066136,False,0.571061,False,True,0.147532,0.012115,0.203155,Bot
N,94,0.011582,False,0.074552,True,False,0.871788,0.006016,0.036062,Bot
NONE,100,0.086087,False,0.380965,False,True,0.257481,0.085918,0.18955,Bot
P+,100,0.241296,False,0.215947,False,True,0.190697,0.206155,0.145906,Bot
N,100,0.145437,False,0.487755,False,True,0.271637,0.021443,0.073727,Bot
NONE,100,0.073476,False,0.420459,False,True,0.37903,0.034932,0.092103,Bot
N,92,0.154804,False,0.429213,True,True,0.092126,0.063325,0.260532,Bot
P+,92,0.039069,False,0.314879,True,True,0.536311,0.022612,0.08713,Bot
P,100,0.188211,False,0.155995,True,True,0.116073,0.362454,0.177267,Bot
NONE,100,0.191696,False,0.279859,False,True,0.104906,0.244664,0.178875,Bot
NONE,100,0.07147,False,0.030287,False,True,0.019958,0.105633,0.772652,Bot
P,92,0.058452,False,0.303415,False,True,0.40658,0.123719,0.107834,Bot
P,100,0.509126,False,0.088451,False,True,0.036913,0.199604,0.165906,Bot
P+,100,0.77311,False,0.086276,True,True,0.018915,0.099447,0.022253,Bot
N,90,0.113634,False,0.440522,False,True,0.093953,0.27479,0.0771,Bot
P,100,0.042178,False,0.357578,True,True,0.328834,0.067711,0.2037,Bot
N,91,0.000185,False,0.012243,True,False,0.986244,0.000041,0.001286,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
N,100,0.050553,False,0.372016,False,True,0.43342,0.027826,0.116185,Bot
NONE,100,0.013387,False,0.577138,False,True,0.230836,0.153452,0.025186,Bot
N,100,0.050683,False,0.57672,False,True,0.229955,0.104727,0.037916,Bot
P,100,0.209312,False,0.144006,True,True,0.171302,0.322785,0.152595,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
P+,100,0.100895,False,0.439431,False,True,0.387531,0.016525,0.055617,Bot
NONE,100,0.028351,False,0.61118,False,True,0.260484,0.038245,0.061741,Bot
P,100,0.556862,False,0.095667,False,True,0.057261,0.04755,0.24266,Bot
NONE,100,0.030807,False,0.139422,False,True,0.075211,0.149646,0.604913,Bot
NONE,100,0.317464,False,0.16683,False,True,0.15933,0.202952,0.153425,Bot
P,100,0.188211,False,0.155995,True,True,0.116073,0.362454,0.177267,Bot
N+,100,0.362551,False,0.070474,True,True,0.0574,0.011948,0.497626,Bot
NONE,100,0.154771,False,0.254782,False,True,0.267969,0.128678,0.193801,Bot
P,100,0.177935,False,0.169465,True,True,0.134829,0.451216,0.066555,Bot
NONE,100,0.011694,False,0.3122,True,True,0.488942,0.04389,0.143274,Bot
P,100,0.072548,False,0.163525,False,True,0.589242,0.013809,0.160875,Bot
P,100,0.260132,False,0.349558,False,True,0.147413,0.061194,0.181703,Bot
N,100,0.113381,False,0.129346,False,True,0.458046,0.023084,0.276143,Bot
NONE,100,0.297411,False,0.228306,False,True,0.225964,0.110244,0.138075,Bot
NONE,100,0.014601,False,0.627228,False,True,0.294269,0.014157,0.049745,Bot
P,100,0.370906,False,0.23494,False,True,0.067443,0.227096,0.099616,Bot
NONE,100,0.20228,False,0.136187,False,True,0.123539,0.343078,0.194916,Bot
N,100,0.044757,False,0.468537,False,True,0.205176,0.079073,0.202457,Bot
NONE,100,0.211332,False,0.187582,False,True,0.068261,0.358054,0.174771,Bot
P,100,0.080414,False,0.345273,False,True,0.267666,0.108261,0.198387,Bot
NONE,100,0.150349,False,0.336531,False,True,0.213767,0.065245,0.234109,Bot
N,100,0.041402,False,0.8168,True,True,0.058697,0.040734,0.042366,Bot
P+,100,0.115168,False,0.017134,True,True,0.010658,0.842799,0.01424,Bot
NEU,94,0.019333,False,0.773894,False,False,0.141691,0.010325,0.054756,Bot
P,100,0.515644,False,0.181879,False,True,0.035592,0.065936,0.20095,Bot
NONE,100,0.18056,False,0.194071,False,True,0.188822,0.138582,0.297965,Bot
P,98,0.128924,False,0.369916,False,True,0.359694,0.092452,0.049015,Bot
NONE,100,0.196066,False,0.127471,False,True,0.124092,0.057805,0.494566,Bot
P,100,0.670722,False,0.031339,True,True,0.015918,0.09035,0.19167,Bot
P,100,0.064765,False,0.31277,True,True,0.200988,0.01312,0.408358,Bot
P,100,0.130554,False,0.361458,True,True,0.335219,0.067758,0.105011,Bot
P,100,0.209689,False,0.12553,True,True,0.118606,0.37933,0.166845,Bot
P,100,0.181503,False,0.14757,True,True,0.153388,0.359826,0.157714,Bot
NONE,100,0.071686,False,0.227079,False,True,0.608409,0.009944,0.082881,Bot
NONE,100,0.115044,False,0.225611,False,True,0.21844,0.328491,0.112414,Bot
N,100,0.116784,False,0.151759,False,True,0.110106,0.421688,0.199663,Bot
NONE,100,0.387696,False,0.269159,False,True,0.082783,0.084907,0.175455,Bot
NONE,100,0.204964,False,0.15968,False,True,0.175397,0.220682,0.239278,Bot
P+,100,0.248812,False,0.110424,False,True,0.103863,0.09275,0.44415,Bot
P,100,0.503949,False,0.106817,True,True,0.038873,0.17458,0.17578,Bot
P,100,0.095284,False,0.399878,True,True,0.136067,0.04561,0.323162,Bot
NONE,100,0.274217,False,0.13857,False,True,0.124762,0.277279,0.185173,Bot
NONE,100,0.103048,False,0.26778,False,True,0.375111,0.027177,0.226884,Bot
P,92,0.021706,False,0.228355,True,True,0.06923,0.002705,0.678004,Bot
NONE,100,0.242624,False,0.152385,False,True,0.157336,0.250525,0.19713,Bot
P+,100,0.722093,False,0.051446,True,True,0.018816,0.136112,0.071534,Bot
P,100,0.28669,False,0.167181,True,True,0.152998,0.019959,0.373172,Bot
N,92,0.018514,False,0.160405,False,True,0.697945,0.016897,0.106239,Bot
N,100,0.067117,False,0.148444,True,True,0.132202,0.248275,0.403961,Bot
NONE,100,0.198085,False,0.176774,True,True,0.158335,0.243171,0.223635,Bot
NONE,100,0.209751,False,0.125357,False,True,0.111466,0.396234,0.157193,Bot
P,100,0.057492,False,0.281558,True,True,0.051552,0.488617,0.120782,Bot
NONE,100,0.112712,False,0.329108,False,True,0.367404,0.041316,0.149461,Bot
NONE,100,0.192946,False,0.164956,False,True,0.142407,0.282531,0.21716,Bot
NONE,100,0.040309,False,0.327823,False,True,0.52725,0.02478,0.079837,Bot
NONE,100,0.043909,False,0.14198,False,True,0.259633,0.07242,0.482058,Bot
NONE,100,0.054725,False,0.368259,False,True,0.056482,0.032905,0.487629,Bot
P,100,0.11516,False,0.20498,False,True,0.117874,0.130025,0.431962,Bot
NONE,100,0.020785,False,0.247501,True,True,0.565009,0.055566,0.11114,Bot
NEU,92,0.132572,False,0.434996,True,False,0.096545,0.077298,0.258589,Bot
NONE,100,0.031559,False,0.51712,False,True,0.162378,0.212,0.076943,Bot
NONE,100,0.090782,False,0.207264,False,True,0.548785,0.086613,0.066556,Bot
NONE,100,0.052466,False,0.184035,False,True,0.098579,0.114971,0.549949,Bot
NONE,100,0.384613,False,0.167281,False,True,0.218908,0.101363,0.127834,Bot
N,100,0.039006,False,0.339526,False,True,0.493046,0.016619,0.111803,Bot
P+,100,0.812288,False,0.075904,True,True,0.029114,0.052348,0.030345,Bot
NONE,100,0.112722,False,0.472066,False,True,0.12183,0.01912,0.274262,Bot
P+,100,0.306419,False,0.049344,True,True,0.045311,0.549459,0.049466,Bot
N,100,0.011696,False,0.679553,True,True,0.252341,0.017252,0.039158,Bot
NONE,100,0.141179,False,0.326297,False,True,0.313721,0.128569,0.090233,Bot
NONE,100,0.197792,False,0.339003,False,True,0.274169,0.01779,0.171246,Bot
P,100,0.094529,False,0.590375,True,True,0.081043,0.144613,0.08944,Bot
P,100,0.094132,False,0.413855,False,True,0.086817,0.006568,0.398629,Bot
P,100,0.489635,False,0.118613,True,True,0.046389,0.321248,0.024114,Bot
N,92,0.082788,False,0.315236,False,True,0.274037,0.076193,0.251745,Bot
N,94,0.014145,False,0.680582,True,False,0.201296,0.008611,0.095367,Bot
P,100,0.289072,False,0.24838,False,True,0.083023,0.021955,0.35757,Bot
NONE,100,0.168163,False,0.158452,False,True,0.196987,0.210046,0.266352,Bot
NONE,100,0.254457,False,0.112867,False,True,0.072842,0.321721,0.238113,Bot
NONE,100,0.155701,False,0.149269,True,True,0.12606,0.405535,0.163435,Bot
NONE,100,0.045134,False,0.20134,False,True,0.328081,0.241373,0.184072,Bot
N,100,0.15353,False,0.289646,False,True,0.248352,0.032898,0.275574,Bot
