@relation 'trainwsae-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9'

@attribute sadness numeric
@attribute class {Bot,Human}
@attribute fear numeric
@attribute anger numeric
@attribute surprise numeric
@attribute joy numeric

@data
0.365374,Human,0.308058,0.081951,0.13522,0.109398
0.54278,Human,0.292295,0.07988,0.021614,0.063432
0.105412,Human,0.376259,0.259736,0.041638,0.216954
0.705705,Human,0.142731,0.106236,0.012043,0.033287
0.39952,Human,0.390254,0.152892,0.008944,0.048389
0.264505,Human,0.332367,0.092562,0.018814,0.291752
0.392238,Human,0.214203,0.187117,0.046767,0.159676
0.017731,Human,0.070302,0.014403,0.118786,0.778778
0.144246,Human,0.229115,0.135038,0.313738,0.177863
0.607377,Human,0.038378,0.090704,0.131283,0.132258
0.297565,Human,0.277074,0.159142,0.22628,0.03994
0.445691,Human,0.052757,0.251495,0.210151,0.039907
0.329039,Human,0.161352,0.360989,0.012294,0.136326
0.014427,Human,0.013475,0.003349,0.090108,0.878643
0.306023,Human,0.089315,0.099671,0.179747,0.325244
0.330177,Human,0.148708,0.211254,0.106792,0.203068
0.15933,Human,0.234657,0.200485,0.205523,0.200005
0.152534,Human,0.193817,0.12868,0.353209,0.17176
0.431085,Human,0.355868,0.131194,0.010772,0.071081
0.096938,Human,0.025686,0.037078,0.340931,0.499366
0.166117,Human,0.253018,0.074463,0.164515,0.341887
0.192624,Human,0.113366,0.578873,0.042582,0.072555
0.145316,Human,0.095577,0.040798,0.607106,0.111204
0.025959,Human,0.027568,0.013828,0.061704,0.870941
0.579463,Human,0.187422,0.174398,0.008701,0.050015
0.10417,Human,0.631586,0.040499,0.165997,0.057749
0.371162,Human,0.072032,0.391016,0.089179,0.076611
0.37356,Human,0.048894,0.522403,0.01953,0.035613
0.513695,Human,0.066591,0.210015,0.176841,0.032858
0.424686,Human,0.083954,0.318429,0.073769,0.099162
0.170736,Human,0.075109,0.057563,0.532953,0.163639
0.213651,Human,0.161693,0.480797,0.022975,0.120883
0.352092,Human,0.287962,0.265573,0.0181,0.076272
0.453048,Human,0.228514,0.127231,0.062153,0.129053
0.402516,Human,0.19123,0.272185,0.089048,0.045021
0.08136,Human,0.059237,0.20645,0.609631,0.043322
0.153812,Human,0.257869,0.129667,0.220968,0.237684
0.193953,Human,0.241333,0.173576,0.247275,0.143863
0.376242,Human,0.402312,0.075951,0.007337,0.138158
0.185153,Human,0.056945,0.735908,0.01155,0.010444
0.102208,Human,0.22926,0.174052,0.179725,0.314755
0.209162,Human,0.406055,0.26128,0.061166,0.062338
0.49646,Human,0.109343,0.377039,0.002719,0.014439
0.099803,Human,0.14248,0.047554,0.369488,0.340675
0.039875,Human,0.07866,0.012632,0.338672,0.53016
0.349245,Human,0.160617,0.075859,0.169322,0.244958
0.442929,Human,0.09208,0.082001,0.165232,0.217757
0.17771,Human,0.175899,0.515245,0.050917,0.080229
0.421939,Human,0.137497,0.121131,0.26519,0.054243
0.138334,Human,0.080514,0.057929,0.035177,0.688045
0.168008,Human,0.403697,0.268169,0.050681,0.109445
0.192158,Human,0.472207,0.242892,0.011535,0.081208
0.308543,Human,0.167838,0.354844,0.079095,0.08968
0.513209,Human,0.237776,0.125378,0.033806,0.089831
0.140479,Human,0.293124,0.133905,0.341297,0.091195
0.202027,Human,0.242833,0.207905,0.15429,0.192946
0.075167,Human,0.050449,0.041691,0.177208,0.655485
0.379114,Human,0.38249,0.209688,0.00313,0.025578
0.221636,Human,0.470285,0.101435,0.133228,0.073417
0.230175,Human,0.318207,0.119386,0.2299,0.102332
0.267991,Human,0.076666,0.026897,0.073965,0.554482
0.329403,Human,0.152926,0.341374,0.161199,0.015097
0.148541,Human,0.18271,0.135832,0.306274,0.226643
0.289782,Human,0.143199,0.219938,0.280969,0.066111
0.484822,Human,0.133762,0.202328,0.110069,0.069019
0.29946,Human,0.076782,0.132482,0.432487,0.05879
0.435766,Human,0.381275,0.146879,0.006426,0.029654
0.087977,Human,0.170019,0.039367,0.221975,0.480662
0.212895,Human,0.400375,0.24554,0.023088,0.118101
0.352195,Human,0.134044,0.430691,0.068554,0.014516
0.203055,Human,0.139082,0.202568,0.146463,0.308832
0.254538,Human,0.049223,0.110266,0.521736,0.064237
0.442319,Human,0.178949,0.152304,0.021127,0.205301
0.155685,Human,0.203965,0.137934,0.282574,0.219843
0.097158,Human,0.015219,0.855537,0.022496,0.00959
0.277797,Human,0.170864,0.175728,0.211531,0.16408
0.415892,Human,0.131964,0.338672,0.008331,0.105141
0.71175,Human,0.034142,0.220871,0.009454,0.023783
0.461838,Human,0.361947,0.103973,0.012365,0.059876
0.248161,Human,0.528855,0.098028,0.002783,0.122173
0.112485,Human,0.052583,0.820605,0.007514,0.006812
0.157108,Human,0.138806,0.577635,0.053699,0.072752
0.163128,Human,0.221697,0.189893,0.215974,0.209308
0.163128,Human,0.221697,0.189893,0.215974,0.209308
0.386145,Human,0.160919,0.197782,0.058445,0.196708
0.422912,Human,0.397422,0.143411,0.010783,0.025471
0.134249,Human,0.209352,0.127434,0.375834,0.153131
0.303658,Human,0.232546,0.216957,0.066415,0.180424
0.403059,Human,0.396149,0.139598,0.009739,0.051455
0.270682,Human,0.037257,0.046552,0.564318,0.081191
0.611155,Human,0.041771,0.154671,0.175177,0.017226
0.503189,Human,0.112061,0.306411,0.042066,0.036274
0.703405,Human,0.14529,0.117725,0.013865,0.019716
0.161372,Human,0.22582,0.15315,0.28696,0.172698
0.158408,Human,0.418072,0.288976,0.071581,0.062963
0.374254,Human,0.083876,0.352956,0.074998,0.113916
0.488039,Human,0.068894,0.097049,0.253631,0.092386
0.162842,Human,0.451214,0.042781,0.039149,0.304015
0.034385,Human,0.126669,0.027192,0.527171,0.284582
0.019075,Human,0.694175,0.018404,0.027334,0.241011
0.350406,Human,0.113776,0.293435,0.139645,0.102738
0.564755,Human,0.182062,0.183978,0.007087,0.062119
0.119826,Human,0.143491,0.054563,0.587742,0.094378
0.060594,Human,0.260075,0.023067,0.14649,0.509774
0.547959,Human,0.061136,0.052231,0.322137,0.016537
0.093417,Human,0.528912,0.083079,0.194603,0.099988
0.217142,Human,0.364602,0.099794,0.070993,0.247468
0.117292,Human,0.258213,0.080456,0.324311,0.219728
0.515574,Human,0.121085,0.086464,0.195909,0.080967
0.361383,Human,0.32787,0.057601,0.063066,0.190079
0.205072,Human,0.293599,0.095656,0.240376,0.165297
0.583593,Human,0.279064,0.104715,0.004077,0.028552
0.187663,Human,0.150214,0.199147,0.124533,0.338443
0.67572,Human,0.201042,0.094526,0.006842,0.02187
0.236324,Human,0.077175,0.119504,0.399146,0.167851
0.150053,Human,0.422059,0.322553,0.036979,0.068357
0.50546,Human,0.102103,0.152966,0.166944,0.072527
0.614548,Human,0.232473,0.101768,0.010959,0.040253
0.084401,Human,0.110194,0.048636,0.428651,0.328117
0.090859,Human,0.02438,0.806586,0.005296,0.07288
0.347725,Human,0.17231,0.45584,0.001571,0.022554
0.258742,Human,0.037297,0.679775,0.004728,0.019459
0.327083,Human,0.386136,0.107601,0.052214,0.126967
0.179813,Human,0.224662,0.203872,0.201786,0.189868
0.440646,Human,0.44685,0.075387,0.009742,0.027375
0.161602,Human,0.243916,0.156195,0.247894,0.190393
0.329796,Human,0.16412,0.200273,0.122555,0.183257
0.506511,Human,0.23593,0.074845,0.004893,0.177821
0.119014,Human,0.112525,0.107215,0.376903,0.284343
0.108055,Human,0.094734,0.035704,0.437008,0.3245
0.550238,Human,0.096492,0.208097,0.023451,0.121721
0.094038,Human,0.196947,0.282864,0.047029,0.379122
0.257438,Human,0.191046,0.278286,0.222975,0.050255
0.438364,Human,0.170408,0.172016,0.189672,0.029541
0.266063,Human,0.131446,0.247678,0.26014,0.094672
0.229872,Human,0.082759,0.028095,0.575457,0.083816
0.300462,Human,0.455498,0.180374,0.028395,0.035271
0.223212,Human,0.457772,0.301055,0.003925,0.014036
0.215576,Human,0.142166,0.097779,0.440025,0.104454
0.536726,Human,0.142124,0.179926,0.032398,0.108825
0.211243,Human,0.155886,0.061756,0.238202,0.332913
0.214568,Human,0.149163,0.371757,0.230409,0.034103
0.013182,Human,0.033951,0.006177,0.197771,0.748919
0.456891,Human,0.135561,0.126324,0.159638,0.121585
0.205944,Human,0.10203,0.087428,0.359158,0.245441
0.531405,Human,0.290342,0.10924,0.012699,0.056314
0.442036,Human,0.364971,0.118829,0.009044,0.06512
0.467159,Human,0.354224,0.141552,0.003962,0.033102
0.435042,Human,0.354957,0.151424,0.007105,0.051471
0.216905,Human,0.275543,0.124399,0.242441,0.140713
0.201856,Human,0.200411,0.126912,0.285457,0.185364
0.07967,Human,0.081106,0.087609,0.179934,0.571681
0.101645,Human,0.180959,0.127689,0.328254,0.261453
0.429594,Human,0.080308,0.078135,0.235709,0.176254
0.521225,Human,0.322243,0.101578,0.014145,0.040809
0.434231,Human,0.063258,0.048968,0.402661,0.050882
0.177944,Human,0.239874,0.07319,0.04356,0.465432
0.06095,Human,0.057131,0.037964,0.801644,0.042311
0.174144,Human,0.220767,0.168186,0.270377,0.166526
0.172071,Human,0.231785,0.184406,0.204898,0.20684
0.37431,Human,0.176968,0.385703,0.012812,0.050207
0.365697,Human,0.382572,0.218973,0.014004,0.018753
0.281811,Human,0.068428,0.068819,0.279331,0.301611
0.24059,Human,0.295176,0.210138,0.065701,0.188395
0.346835,Human,0.167028,0.076346,0.154554,0.255238
0.018713,Human,0.070474,0.011273,0.198357,0.701183
0.132421,Human,0.579154,0.222454,0.029365,0.036606
0.255042,Human,0.065113,0.250396,0.344281,0.085169
0.292025,Human,0.584467,0.083835,0.002873,0.036799
0.202967,Human,0.151007,0.097302,0.274012,0.274712
0.386482,Human,0.091682,0.220128,0.177529,0.12418
0.016602,Human,0.022568,0.008835,0.209477,0.742518
0.357125,Human,0.35149,0.080516,0.008686,0.202182
0.147043,Human,0.176405,0.094189,0.141487,0.440876
0.30709,Human,0.068331,0.144926,0.4301,0.049553
0.336812,Human,0.144426,0.174017,0.028192,0.316554
0.113759,Human,0.067161,0.801081,0.002348,0.015651
0.525167,Human,0.173785,0.262175,0.003663,0.03521
0.518612,Human,0.094703,0.081914,0.24809,0.056681
0.102868,Human,0.389102,0.078458,0.177706,0.251866
0.627552,Human,0.222834,0.126429,0.006842,0.016343
0.457263,Human,0.209471,0.316248,0.0039,0.013119
0.219305,Human,0.289475,0.111848,0.155083,0.22429
0.048767,Human,0.051587,0.030003,0.102627,0.767016
0.121031,Human,0.320989,0.180433,0.293209,0.084338
0.446059,Human,0.078989,0.129737,0.160464,0.18475
0.523231,Human,0.295815,0.111316,0.015031,0.054607
0.174812,Human,0.090731,0.066933,0.5094,0.158124
0.03446,Human,0.07431,0.012496,0.208005,0.670728
0.268843,Human,0.146212,0.430754,0.061698,0.092493
0.045288,Human,0.074606,0.031258,0.227547,0.621301
0.277726,Human,0.289011,0.129989,0.100532,0.202742
0.423363,Human,0.381923,0.114374,0.004987,0.075353
0.480091,Human,0.066227,0.324955,0.055861,0.072866
0.564327,Human,0.175146,0.170402,0.01848,0.071646
0.263332,Human,0.120875,0.310207,0.223019,0.082567
0.202617,Human,0.188177,0.183987,0.07844,0.346779
0.163691,Human,0.244117,0.188338,0.194816,0.209038
0.40533,Human,0.221491,0.133597,0.18367,0.055911
0.261029,Human,0.047795,0.080392,0.531103,0.079681
0.469975,Human,0.233736,0.093108,0.06331,0.139871
0.199229,Human,0.228144,0.271202,0.108548,0.192877
0.332341,Human,0.095099,0.264905,0.119367,0.188288
0.073151,Human,0.059704,0.039766,0.110222,0.717157
0.148288,Human,0.241015,0.167363,0.229065,0.214269
0.195132,Human,0.0658,0.578808,0.153545,0.006715
0.459998,Human,0.374988,0.114137,0.006793,0.044084
0.150668,Human,0.302054,0.117887,0.225914,0.203477
0.171001,Human,0.06463,0.732165,0.012543,0.019661
0.564775,Human,0.244259,0.129519,0.006239,0.055208
0.314606,Human,0.356395,0.104304,0.018766,0.205928
0.429955,Human,0.199083,0.320882,0.017282,0.032797
0.54615,Human,0.098597,0.135997,0.181144,0.038112
0.150668,Human,0.302054,0.117887,0.225914,0.203477
0.439261,Human,0.401302,0.100946,0.006108,0.052382
0.284082,Human,0.125603,0.102334,0.411799,0.076183
0.095449,Human,0.24275,0.064472,0.388117,0.209212
0.276394,Human,0.155029,0.313969,0.061935,0.192674
0.156552,Human,0.22406,0.150658,0.169932,0.298798
0.140119,Human,0.126584,0.101708,0.287328,0.344261
0.348786,Human,0.119631,0.306639,0.096118,0.128827
0.147245,Human,0.086415,0.615836,0.04082,0.109685
0.039575,Human,0.042774,0.061039,0.364969,0.491643
0.029731,Human,0.543043,0.039461,0.034418,0.353347
0.152566,Human,0.072631,0.015925,0.268161,0.490718
0.581788,Human,0.181494,0.219849,0.002707,0.014163
0.210057,Human,0.120943,0.433999,0.063931,0.17107
0.057419,Human,0.813399,0.022171,0.006392,0.100618
0.532571,Human,0.20905,0.160054,0.012187,0.086138
0.533875,Human,0.336386,0.07979,0.004756,0.045193
0.137893,Human,0.126495,0.032208,0.621503,0.081901
0.430159,Human,0.049765,0.479308,0.016089,0.024679
0.756846,Human,0.066989,0.076647,0.049463,0.050054
0.272588,Human,0.353296,0.122097,0.166019,0.086
0.151844,Human,0.19585,0.144709,0.183009,0.324588
0.594174,Human,0.094757,0.145409,0.028849,0.13681
0.064858,Human,0.009597,0.912177,0.011096,0.002272
0.273206,Human,0.12288,0.148638,0.149647,0.30563
0.270124,Human,0.136014,0.136162,0.19084,0.26686
0.139184,Human,0.1737,0.068326,0.188944,0.429845
0.601578,Human,0.220124,0.137145,0.012072,0.029081
0.196467,Human,0.17197,0.209159,0.313294,0.10911
0.187376,Human,0.53812,0.135234,0.069784,0.069487
0.522073,Human,0.263406,0.096672,0.044645,0.073205
0.109764,Human,0.204495,0.156826,0.44355,0.085365
0.114125,Human,0.073337,0.08132,0.554508,0.176711
0.19222,Human,0.177884,0.097278,0.267485,0.265133
0.151435,Human,0.118802,0.705349,0.01527,0.009144
0.528982,Human,0.301276,0.131946,0.005232,0.032565
0.135698,Human,0.307868,0.025694,0.109035,0.421705
0.44828,Human,0.358855,0.076714,0.004639,0.111512
0.100652,Human,0.119492,0.078138,0.226077,0.475642
0.426026,Human,0.223022,0.280142,0.018936,0.051875
0.203632,Human,0.103337,0.06266,0.541547,0.088825
0.68013,Human,0.076468,0.161269,0.04074,0.041393
0.372202,Human,0.453656,0.130367,0.006176,0.037598
0.266185,Human,0.144678,0.26304,0.281663,0.044434
0.137708,Human,0.567149,0.061627,0.021176,0.212339
0.413371,Human,0.116533,0.254762,0.061108,0.154226
0.275226,Human,0.164611,0.109851,0.281421,0.16889
0.111578,Human,0.246695,0.086284,0.165943,0.3895
0.201261,Human,0.340398,0.212519,0.120733,0.125088
0.372345,Human,0.135437,0.194861,0.013083,0.284274
0.403237,Human,0.371637,0.165626,0.008877,0.050622
0.298652,Human,0.083554,0.164859,0.19717,0.255765
0.218567,Human,0.223681,0.437202,0.009697,0.110853
0.144505,Human,0.017697,0.812605,0.013545,0.011649
0.411532,Human,0.405022,0.113767,0.004676,0.065003
0.540847,Human,0.282571,0.14998,0.003696,0.022906
0.122736,Human,0.783288,0.042848,0.006602,0.044525
0.250839,Human,0.069699,0.139721,0.238863,0.300877
0.313086,Human,0.152949,0.103821,0.21534,0.214803
0.222098,Human,0.500407,0.093703,0.00465,0.179142
0.006292,Human,0.031582,0.005208,0.207368,0.74955
0.222213,Human,0.160967,0.046568,0.060008,0.510244
0.19519,Human,0.114714,0.086343,0.111501,0.492252
0.13653,Human,0.052351,0.034924,0.149753,0.626442
0.198533,Human,0.157471,0.201158,0.186516,0.256322
0.265265,Human,0.031211,0.628797,0.048179,0.026548
0.708491,Human,0.116219,0.089005,0.062607,0.023678
0.118949,Human,0.190797,0.066079,0.458721,0.165455
0.193445,Human,0.090022,0.088493,0.409057,0.218983
0.350956,Human,0.351198,0.104229,0.017738,0.17588
0.393156,Human,0.08915,0.377902,0.035992,0.1038
0.30777,Human,0.135458,0.187875,0.132569,0.236329
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.271277,Human,0.138938,0.100583,0.075226,0.413977
0.050704,Human,0.085623,0.019418,0.098223,0.746031
0.298367,Human,0.516347,0.151788,0.003079,0.030419
0.265697,Human,0.21185,0.480371,0.011172,0.03091
0.762462,Human,0.037339,0.046842,0.009965,0.143392
0.309424,Human,0.207526,0.09887,0.092392,0.291789
0.398077,Human,0.427313,0.117449,0.003424,0.053737
0.1648,Human,0.279309,0.140166,0.237179,0.178546
0.312925,Human,0.087023,0.562732,0.011275,0.026045
0.099861,Human,0.235031,0.201566,0.134175,0.329369
0.063806,Human,0.312025,0.128152,0.026946,0.469071
0.23048,Human,0.086592,0.050996,0.359825,0.272108
0.244409,Human,0.129724,0.484338,0.02979,0.111739
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.432269,Human,0.142215,0.21759,0.180604,0.027322
0.588468,Human,0.066838,0.247417,0.022931,0.074346
0.289463,Human,0.112152,0.102495,0.207355,0.288535
0.333531,Human,0.110387,0.146644,0.195581,0.213857
0.524662,Human,0.125109,0.199566,0.028372,0.122291
0.076005,Human,0.595964,0.078631,0.047581,0.201818
0.610429,Human,0.061111,0.11812,0.095774,0.114565
0.163128,Human,0.221697,0.189893,0.215974,0.209308
0.478129,Human,0.139834,0.34521,0.007826,0.029002
0.039267,Human,0.034478,0.00886,0.060683,0.856712
0.258076,Human,0.135792,0.076328,0.156689,0.373115
0.470499,Human,0.282454,0.190067,0.01174,0.04524
0.289716,Human,0.151441,0.115733,0.145106,0.298003
0.134066,Human,0.109394,0.626988,0.079977,0.049575
0.24286,Human,0.458882,0.272845,0.003476,0.021937
0.442411,Human,0.180415,0.309337,0.014651,0.053185
0.608405,Human,0.060601,0.271395,0.013009,0.04659
0.545353,Human,0.100264,0.238208,0.04967,0.066506
0.178828,Human,0.18679,0.244624,0.256103,0.133656
0.03691,Human,0.096987,0.024281,0.138198,0.703625
0.538324,Human,0.157001,0.215848,0.049518,0.039308
0.400805,Human,0.391815,0.153074,0.007345,0.046961
0.512557,Human,0.248339,0.105521,0.041879,0.091703
0.435691,Human,0.053508,0.039929,0.106013,0.36486
0.27307,Human,0.199598,0.370342,0.056234,0.100757
0.178771,Human,0.160228,0.410695,0.130547,0.11976
0.388564,Human,0.202438,0.120597,0.142878,0.145524
0.47103,Human,0.189697,0.226575,0.017286,0.095411
0.529333,Human,0.052089,0.244228,0.080906,0.093444
0.158452,Human,0.266352,0.196987,0.210046,0.168163
0.215723,Human,0.40276,0.144838,0.042731,0.193948
0.20695,Human,0.168222,0.104497,0.283663,0.236667
0.429491,Human,0.258343,0.206463,0.010527,0.095176
0.492633,Human,0.373306,0.069412,0.023509,0.04114
0.316582,Human,0.224409,0.139353,0.18564,0.134016
0.452575,Human,0.295928,0.202226,0.008366,0.040904
0.450558,Human,0.065022,0.320865,0.126614,0.036942
0.157395,Human,0.03341,0.770673,0.034882,0.00364
0.491071,Human,0.249721,0.135415,0.024889,0.098903
0.283702,Human,0.227963,0.303188,0.049474,0.135673
0.291977,Human,0.559153,0.097533,0.004595,0.046742
0.279637,Human,0.153162,0.165468,0.257513,0.14422
0.461571,Human,0.394474,0.088115,0.015489,0.040351
0.26605,Human,0.038648,0.614415,0.069946,0.01094
0.025545,Human,0.037436,0.038795,0.457192,0.441031
0.178813,Human,0.199617,0.125068,0.271488,0.225014
0.440365,Human,0.091081,0.083788,0.130648,0.254117
0.076317,Human,0.14734,0.021736,0.0245,0.730107
0.199633,Human,0.148003,0.274099,0.303894,0.074371
0.632887,Human,0.141553,0.182341,0.016057,0.027162
0.057105,Human,0.032933,0.01665,0.798528,0.094785
0.151199,Human,0.169815,0.118861,0.364236,0.19589
0.531128,Human,0.258989,0.153611,0.009936,0.046336
0.077346,Human,0.130329,0.025931,0.085756,0.680639
0.750871,Human,0.108642,0.079044,0.036038,0.025404
0.356708,Human,0.016034,0.180414,0.350578,0.096265
0.159056,Human,0.092212,0.022495,0.255763,0.470475
0.161407,Human,0.174994,0.115884,0.37036,0.177355
0.380583,Human,0.06512,0.264275,0.170804,0.119219
0.062629,Human,0.075571,0.028178,0.697808,0.135813
0.419151,Human,0.268331,0.211958,0.012085,0.088475
0.148225,Human,0.116686,0.092384,0.210514,0.43219
0.605386,Human,0.148927,0.114091,0.094787,0.036809
0.527962,Human,0.217982,0.142958,0.018153,0.092945
0.571832,Human,0.256509,0.099578,0.045458,0.026623
0.440671,Human,0.345096,0.123993,0.021243,0.068997
0.617677,Human,0.168394,0.103195,0.053236,0.057498
0.582178,Human,0.20889,0.170314,0.010946,0.027673
0.285536,Human,0.042929,0.49755,0.083186,0.090799
0.255522,Human,0.052444,0.081781,0.517995,0.092258
0.166194,Human,0.043177,0.041582,0.02351,0.725537
0.023369,Human,0.02467,0.005448,0.363636,0.582877
0.172799,Human,0.240401,0.123124,0.205091,0.258586
0.090199,Human,0.035377,0.018174,0.249762,0.606488
0.216806,Human,0.170274,0.102247,0.087784,0.422888
0.211777,Human,0.069032,0.635762,0.010523,0.072906
0.690217,Human,0.088059,0.18103,0.019935,0.020759
0.266806,Human,0.214367,0.126783,0.275762,0.116282
0.040466,Human,0.099258,0.01196,0.048223,0.800093
0.528752,Human,0.09983,0.211829,0.128906,0.030682
0.24142,Human,0.377573,0.163073,0.018231,0.199703
0.371176,Human,0.086134,0.134173,0.096773,0.311744
0.31077,Human,0.136064,0.144474,0.040576,0.368116
0.485662,Human,0.048036,0.37177,0.067189,0.027343
0.041431,Human,0.018252,0.006877,0.223441,0.709999
0.476744,Human,0.294925,0.132047,0.015549,0.080734
0.493189,Human,0.239283,0.099159,0.028964,0.139406
0.174075,Human,0.265929,0.159954,0.19788,0.202161
0.178931,Human,0.199671,0.181635,0.238471,0.201292
0.014263,Human,0.053747,0.006123,0.682221,0.243647
0.594868,Human,0.176561,0.165784,0.017152,0.045635
0.183359,Human,0.215104,0.167785,0.211209,0.222543
0.174824,Human,0.070826,0.05298,0.03831,0.66306
0.19259,Human,0.175944,0.036315,0.191504,0.403647
0.478787,Human,0.338329,0.130723,0.009712,0.042449
0.324343,Human,0.149086,0.209831,0.054568,0.262171
0.476913,Human,0.210695,0.085067,0.077121,0.150203
0.05036,Human,0.045941,0.027043,0.659765,0.216891
0.533968,Human,0.07886,0.353968,0.006659,0.026545
0.214156,Human,0.268643,0.085687,0.302021,0.129493
0.34452,Human,0.37041,0.107768,0.01185,0.165452
0.655949,Human,0.061347,0.154421,0.078193,0.050091
0.42513,Human,0.114684,0.381474,0.046458,0.032254
0.457065,Human,0.073693,0.275933,0.043999,0.149309
0.437556,Human,0.341768,0.134597,0.014954,0.071125
0.443651,Human,0.218023,0.157668,0.122068,0.058589
0.185933,Human,0.230855,0.092552,0.196943,0.293717
0.244614,Human,0.080477,0.604331,0.011574,0.059005
0.683982,Human,0.070515,0.120032,0.09241,0.03306
0.12011,Human,0.043919,0.032233,0.752117,0.051622
0.420331,Human,0.26879,0.241509,0.036215,0.033156
0.459867,Human,0.094291,0.217504,0.143421,0.084917
0.084717,Human,0.206507,0.082938,0.579924,0.045915
0.414549,Human,0.383576,0.152008,0.008661,0.041206
0.32436,Human,0.11857,0.125218,0.296242,0.13561
0.542691,Human,0.12643,0.178549,0.053642,0.098689
0.150668,Human,0.302054,0.117887,0.225914,0.203477
0.289702,Human,0.283753,0.123697,0.12148,0.181368
0.050706,Human,0.085353,0.03743,0.660358,0.166152
0.15933,Human,0.234657,0.200485,0.205523,0.200005
0.160396,Human,0.114714,0.063538,0.071773,0.589578
0.384075,Human,0.13472,0.246887,0.146293,0.088024
0.382138,Human,0.041644,0.501904,0.048322,0.025993
0.649676,Human,0.041478,0.281665,0.023641,0.003539
0.281896,Human,0.083777,0.552224,0.021182,0.06092
0.158818,Human,0.249167,0.233092,0.027417,0.331506
0.206154,Human,0.502541,0.134964,0.100867,0.055474
0.33972,Human,0.071213,0.290094,0.07206,0.226912
0.619202,Human,0.079846,0.212038,0.039332,0.049582
0.169113,Human,0.24962,0.114075,0.286229,0.180963
0.586698,Human,0.248791,0.09263,0.004881,0.067
0.450975,Human,0.319838,0.148454,0.035209,0.045524
0.22943,Human,0.227517,0.196626,0.213438,0.13299
0.189947,Human,0.108783,0.031542,0.368258,0.30147
0.146395,Human,0.214699,0.148705,0.280818,0.209383
0.332086,Human,0.38376,0.252452,0.004501,0.027201
0.892168,Human,0.052079,0.0324,0.00598,0.017373
0.02155,Human,0.075024,0.010127,0.519595,0.373704
0.079389,Human,0.055689,0.013568,0.224932,0.626422
0.050219,Human,0.155469,0.043499,0.105222,0.645591
0.169851,Human,0.220362,0.138796,0.276908,0.194083
0.172469,Human,0.326142,0.221989,0.05502,0.22438
0.108638,Human,0.300384,0.068265,0.075184,0.447529
0.358556,Human,0.403693,0.170064,0.005572,0.062115
0.213048,Human,0.095322,0.123476,0.524571,0.043583
0.643738,Human,0.075794,0.131676,0.071325,0.077467
0.197732,Human,0.196502,0.18738,0.20355,0.214836
0.28609,Human,0.021223,0.665669,0.02116,0.005857
0.183222,Human,0.16746,0.090795,0.083137,0.475386
0.142383,Human,0.373537,0.356996,0.036242,0.090842
0.20591,Human,0.248389,0.434208,0.071764,0.039729
0.154276,Human,0.544775,0.086057,0.033188,0.181705
0.209479,Human,0.302651,0.050929,0.039575,0.397367
0.140656,Human,0.195186,0.12926,0.338898,0.195999
0.069409,Human,0.080311,0.046288,0.241268,0.562725
0.272382,Human,0.095681,0.192243,0.027913,0.411782
0.328624,Human,0.308711,0.157934,0.050749,0.153981
0.304465,Human,0.418748,0.142364,0.006189,0.128235
0.070361,Human,0.072782,0.040542,0.270896,0.545419
0.320156,Human,0.064972,0.547702,0.03992,0.02725
0.161561,Human,0.571921,0.156429,0.011294,0.098795
0.459452,Human,0.309329,0.135481,0.017064,0.078674
0.103178,Human,0.622736,0.162149,0.02236,0.089576
0.1648,Human,0.279309,0.140166,0.237179,0.178546
0.590095,Human,0.204107,0.141973,0.004998,0.058828
0.07664,Human,0.698531,0.043871,0.025737,0.155221
0.266262,Human,0.153974,0.078272,0.221894,0.279597
0.311227,Human,0.168705,0.348465,0.068837,0.102767
0.211418,Human,0.154405,0.117765,0.245109,0.271304
0.18742,Human,0.106222,0.042622,0.259512,0.404224
0.168341,Human,0.242904,0.177027,0.212283,0.199446
0.538077,Human,0.139915,0.100956,0.121587,0.099465
0.24183,Human,0.153718,0.440448,0.103986,0.060019
0.10204,Human,0.404593,0.076647,0.169205,0.247515
0.297372,Human,0.11945,0.546617,0.017605,0.018955
0.096637,Human,0.21387,0.091458,0.310846,0.287189
0.530529,Human,0.160042,0.234205,0.008703,0.066522
0.459054,Human,0.13123,0.244759,0.046117,0.11884
0.179931,Human,0.249153,0.103939,0.279595,0.187381
0.654164,Human,0.034486,0.269906,0.024844,0.0166
0.043271,Human,0.134721,0.025636,0.058769,0.737602
0.543992,Human,0.193337,0.187418,0.012711,0.062542
0.459438,Human,0.249034,0.22586,0.007444,0.058224
0.13851,Human,0.070465,0.049652,0.675967,0.065407
0.589366,Human,0.15017,0.164034,0.018577,0.077854
0.352103,Human,0.194657,0.249078,0.020475,0.183686
0.301135,Human,0.062434,0.322275,0.233533,0.080623
0.405706,Human,0.288794,0.168542,0.031085,0.105874
0.159437,Human,0.195236,0.179929,0.216717,0.248682
0.222745,Human,0.25816,0.07875,0.398309,0.042036
0.129066,Human,0.046565,0.072357,0.063873,0.688139
0.042724,Human,0.243339,0.015163,0.374913,0.32386
0.119028,Human,0.583773,0.178026,0.082475,0.036698
0.208151,Human,0.160461,0.062659,0.299871,0.268858
0.233256,Human,0.074064,0.607287,0.009003,0.076392
0.578031,Human,0.200922,0.107184,0.019444,0.094419
