@relation 'trainwseap-weka.filters.unsupervised.attribute.Remove-R1-2,4,6,9,11'

@attribute joy numeric
@attribute extraversion numeric
@attribute sadness numeric
@attribute agreeableness numeric
@attribute conscientiousness numeric
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute openness numeric
@attribute class {Bot,Human}

@data
0.277664,0.637241,0.260452,0.606268,0.498099,0.101033,0.125556,0.235294,0.348006,Bot
0.028624,0.503287,0.088033,0.541501,0.493387,0.055283,0.196839,0.631221,0.483845,Bot
0.086551,0.407006,0.240105,0.445761,0.641076,0.45424,0.041003,0.178101,0.38305,Bot
0.08384,0.598495,0.245004,0.62063,0.446743,0.23276,0.049961,0.388436,0.467802,Bot
0.161478,0.479214,0.327728,0.522865,0.502845,0.263349,0.062853,0.184593,0.45613,Bot
0.094045,0.511928,0.542563,0.417558,0.462582,0.248773,0.022439,0.09218,0.554711,Bot
0.00309,0.566131,0.083666,0.581086,0.461765,0.903191,0.002712,0.007341,0.492946,Bot
0.156157,0.464393,0.143697,0.43698,0.508783,0.137632,0.079494,0.48302,0.438481,Bot
0.006486,0.644378,0.15868,0.644197,0.407637,0.802403,0.015036,0.017394,0.499606,Bot
0.058917,0.59522,0.117082,0.656705,0.518702,0.736704,0.006183,0.081114,0.385716,Bot
0.267464,0.542432,0.169992,0.544277,0.465997,0.122427,0.217928,0.222189,0.490397,Bot
0.252816,0.618654,0.206689,0.560531,0.483289,0.05887,0.212509,0.269116,0.45977,Bot
0.007611,0.61601,0.301798,0.614379,0.453084,0.490164,0.109118,0.091308,0.475483,Bot
0.179783,0.493291,0.418873,0.504503,0.50444,0.133635,0.062764,0.204946,0.508773,Bot
0.148791,0.503515,0.136017,0.434527,0.459401,0.24335,0.036125,0.435717,0.582917,Bot
0.177863,0.636036,0.144246,0.54748,0.463177,0.135038,0.313738,0.229115,0.481072,Bot
0.089707,0.521266,0.681467,0.58047,0.517021,0.145737,0.016088,0.067001,0.423026,Bot
0.066814,0.579633,0.258778,0.633872,0.371367,0.350848,0.010467,0.313093,0.486322,Bot
0.019322,0.443637,0.481994,0.474817,0.477603,0.097161,0.362421,0.039101,0.430878,Bot
0.2658,0.535086,0.111016,0.540472,0.492511,0.099362,0.372321,0.151501,0.520438,Bot
0.182301,0.553188,0.154217,0.588442,0.448826,0.170082,0.298054,0.195347,0.521442,Bot
0.019,0.663814,0.445462,0.609272,0.46567,0.422778,0.035849,0.076911,0.429384,Bot
0.209312,0.537985,0.144006,0.56202,0.460762,0.171302,0.322785,0.152595,0.530484,Bot
0.838393,0.762243,0.056445,0.534029,0.427831,0.028963,0.025537,0.050662,0.533951,Bot
0.032999,0.512451,0.549293,0.389631,0.500743,0.275681,0.065978,0.07605,0.526178,Bot
0.134712,0.453727,0.271745,0.472247,0.566308,0.293095,0.219063,0.081384,0.325234,Bot
0.091272,0.52181,0.341755,0.480783,0.486559,0.235324,0.034567,0.297082,0.490691,Bot
0.046866,0.59616,0.425507,0.642532,0.504911,0.384687,0.041089,0.101851,0.446372,Bot
0.462372,0.494605,0.330654,0.539307,0.496029,0.066693,0.056682,0.083599,0.484109,Bot
0.204964,0.487728,0.15968,0.481672,0.567782,0.175397,0.220682,0.239278,0.395811,Bot
0.26628,0.477796,0.319247,0.502928,0.479667,0.094541,0.237692,0.082241,0.514531,Bot
0.308769,0.555751,0.152985,0.353326,0.376829,0.078899,0.288638,0.170708,0.679984,Bot
0.033814,0.560974,0.284812,0.650038,0.471244,0.15803,0.292052,0.231292,0.508652,Bot
0.059667,0.618019,0.373383,0.522812,0.479173,0.48336,0.022886,0.060703,0.338144,Bot
0.229957,0.475793,0.108302,0.504338,0.469838,0.473379,0.047527,0.140834,0.524282,Bot
0.200026,0.476365,0.094089,0.458022,0.467379,0.073504,0.487558,0.144824,0.594157,Bot
0.207385,0.604857,0.231743,0.716858,0.459161,0.09233,0.368429,0.100113,0.463522,Bot
0.223647,0.61301,0.235411,0.679913,0.497636,0.216351,0.116213,0.208379,0.407252,Bot
0.234086,0.600148,0.138213,0.569151,0.430075,0.101849,0.077519,0.448333,0.56137,Bot
0.472489,0.611253,0.145917,0.51762,0.483757,0.075287,0.22901,0.077297,0.479236,Bot
0.534892,0.600707,0.10257,0.720933,0.512511,0.081887,0.155439,0.125213,0.430764,Bot
0.030762,0.495599,0.218119,0.530886,0.494535,0.050227,0.642696,0.058196,0.379585,Bot
0.257011,0.51684,0.1142,0.502034,0.479689,0.153866,0.296181,0.178742,0.675627,Bot
0.125936,0.418894,0.12415,0.522848,0.510391,0.289141,0.068172,0.392601,0.492919,Bot
0.196414,0.487503,0.326175,0.467552,0.499117,0.26382,0.060031,0.153559,0.498395,Bot
0.187707,0.566679,0.139442,0.583152,0.420367,0.113795,0.321042,0.238013,0.578297,Bot
0.03965,0.462435,0.569158,0.481379,0.492399,0.154543,0.018755,0.217893,0.575321,Bot
0.168488,0.449601,0.138983,0.466415,0.489613,0.139366,0.352742,0.200422,0.528977,Bot
0.249584,0.462649,0.053697,0.416487,0.546307,0.03795,0.025859,0.63291,0.546838,Bot
0.024866,0.633394,0.146411,0.545958,0.456009,0.465165,0.163189,0.200368,0.428494,Bot
0.130498,0.464299,0.427556,0.473051,0.535612,0.191677,0.171767,0.078502,0.532374,Bot
0.016251,0.743058,0.644527,0.687881,0.314491,0.09987,0.185275,0.054076,0.443508,Bot
0.078536,0.519173,0.513104,0.531367,0.48202,0.077062,0.132266,0.199032,0.481492,Bot
0.173717,0.336704,0.305791,0.457095,0.776249,0.383437,0.057228,0.079828,0.372959,Bot
0.054102,0.448784,0.46268,0.579056,0.458784,0.234681,0.041945,0.206592,0.518542,Bot
0.24044,0.552719,0.317524,0.590829,0.47927,0.096606,0.152309,0.193122,0.487054,Bot
0.27005,0.418365,0.116408,0.452855,0.526094,0.061323,0.303426,0.248793,0.455589,Bot
0.505953,0.510329,0.259928,0.561776,0.468335,0.090284,0.082076,0.061759,0.699773,Bot
0.153564,0.523035,0.26315,0.531043,0.470901,0.274908,0.135439,0.172939,0.504978,Bot
0.130313,0.441101,0.180558,0.517423,0.509021,0.183271,0.374256,0.131602,0.470504,Bot
0.420803,0.465392,0.212359,0.567714,0.426883,0.10574,0.120006,0.141093,0.627351,Bot
0.016034,0.523322,0.752876,0.603425,0.479471,0.065539,0.014392,0.151158,0.464217,Bot
0.097752,0.392859,0.47112,0.474149,0.594441,0.135068,0.015471,0.280589,0.385191,Bot
0.071772,0.517702,0.343532,0.307259,0.491334,0.17779,0.177488,0.229418,0.526947,Bot
0.214697,0.47711,0.141542,0.435012,0.440678,0.125297,0.332317,0.186146,0.551646,Bot
0.058766,0.584983,0.578399,0.600675,0.469078,0.237534,0.07907,0.046232,0.466743,Bot
0.047082,0.550985,0.087576,0.544356,0.461374,0.08054,0.126815,0.657988,0.471464,Bot
0.469165,0.484838,0.146779,0.48821,0.499637,0.140855,0.1123,0.1309,0.50564,Bot
0.063268,0.581161,0.31678,0.499532,0.486875,0.323912,0.20093,0.09511,0.472791,Bot
0.205547,0.441517,0.064821,0.467397,0.498127,0.047639,0.610489,0.071505,0.580463,Bot
0.633289,0.397881,0.052288,0.373491,0.525565,0.012698,0.189554,0.112171,0.484502,Bot
0.051535,0.538898,0.274046,0.527036,0.504766,0.475271,0.095768,0.103381,0.32392,Bot
0.088806,0.77476,0.174273,0.781794,0.36042,0.072381,0.300629,0.363911,0.467935,Bot
0.19625,0.48727,0.120806,0.443343,0.477199,0.08933,0.045802,0.54781,0.555902,Bot
0.327417,0.50615,0.277139,0.433953,0.496164,0.161909,0.033897,0.199638,0.554038,Bot
0.41024,0.457767,0.240599,0.583794,0.457904,0.104846,0.160977,0.083338,0.460692,Bot
0.041584,0.604878,0.163056,0.5837,0.442509,0.495335,0.072332,0.227693,0.52449,Bot
0.613651,0.718425,0.038513,0.508568,0.434478,0.020403,0.243665,0.083769,0.431908,Bot
0.023967,0.679113,0.654833,0.604031,0.382703,0.180795,0.030249,0.110157,0.470846,Bot
0.048528,0.583753,0.6518,0.542138,0.470963,0.170186,0.084954,0.044533,0.478487,Bot
0.226167,0.458883,0.112487,0.565628,0.502266,0.132663,0.341542,0.187142,0.501003,Bot
0.093386,0.580543,0.561608,0.418404,0.485533,0.163968,0.087891,0.093147,0.609751,Bot
0.13508,0.380068,0.124191,0.425617,0.556356,0.250379,0.024667,0.465682,0.52299,Bot
0.320681,0.499044,0.177139,0.487128,0.482413,0.055403,0.385424,0.061353,0.530442,Bot
0.097752,0.392859,0.47112,0.474149,0.594441,0.135068,0.015471,0.280589,0.385191,Bot
0.182567,0.510608,0.365252,0.539423,0.498938,0.072677,0.089496,0.290008,0.489676,Bot
0.018661,0.529878,0.311188,0.5421,0.46864,0.470816,0.084978,0.114357,0.506986,Bot
0.016251,0.532797,0.836138,0.487369,0.489743,0.087071,0.029221,0.031318,0.485504,Bot
0.160086,0.486921,0.231866,0.492138,0.540083,0.248226,0.180383,0.179438,0.420555,Bot
0.037846,0.454086,0.568468,0.493991,0.487608,0.066759,0.005043,0.321883,0.519347,Bot
0.398921,0.53277,0.208077,0.455789,0.488779,0.09705,0.097213,0.198738,0.41245,Bot
0.209312,0.537985,0.144006,0.56202,0.460762,0.171302,0.322785,0.152595,0.530484,Bot
0.15092,0.529168,0.190756,0.47432,0.505819,0.115825,0.397196,0.145303,0.392016,Bot
0.343096,0.640308,0.256685,0.564849,0.467628,0.144404,0.111967,0.143849,0.373218,Bot
0.187132,0.502564,0.348786,0.412708,0.496461,0.160391,0.011899,0.291792,0.509561,Bot
0.066664,0.427654,0.480212,0.493716,0.499132,0.329314,0.017715,0.106095,0.477001,Bot
0.097377,0.513149,0.270056,0.54239,0.43621,0.272941,0.020609,0.339015,0.581935,Bot
0.035686,0.352534,0.225318,0.430453,0.574015,0.627403,0.015717,0.095876,0.433556,Bot
0.00542,0.514914,0.165563,0.557329,0.492034,0.750012,0.001167,0.077838,0.431832,Bot
0.094132,0.440685,0.413855,0.445065,0.506795,0.086817,0.006568,0.398629,0.514621,Bot
0.044681,0.41443,0.108698,0.546817,0.540791,0.08814,0.116352,0.642129,0.340752,Bot
0.15457,0.483161,0.342982,0.519643,0.475557,0.078828,0.348514,0.075106,0.523209,Bot
0.031774,0.589177,0.342666,0.555768,0.415494,0.545326,0.034116,0.046117,0.492004,Bot
0.1932,0.506588,0.101943,0.522707,0.500734,0.156143,0.030308,0.518405,0.491244,Bot
0.055021,0.593839,0.310457,0.597043,0.445793,0.185665,0.090538,0.358319,0.499308,Bot
0.02452,0.494219,0.475301,0.484487,0.40151,0.213912,0.120301,0.165967,0.539194,Human
0.422191,0.466605,0.097739,0.558836,0.542815,0.061514,0.355778,0.062779,0.405398,Human
0.02343,0.504958,0.202305,0.588164,0.483307,0.077292,0.004712,0.692261,0.509336,Human
0.522957,0.503499,0.160588,0.413197,0.536281,0.078595,0.06216,0.1757,0.416383,Human
0.187796,0.537736,0.17521,0.460297,0.496054,0.171034,0.194537,0.271423,0.428575,Human
0.115298,0.470197,0.405509,0.604421,0.493495,0.063873,0.017194,0.398124,0.495649,Human
0.040915,0.480623,0.62844,0.562237,0.500577,0.159627,0.01306,0.157957,0.496068,Human
0.199446,0.459571,0.168341,0.50712,0.498628,0.177027,0.212283,0.242904,0.548103,Human
0.07121,0.457552,0.343659,0.474614,0.517524,0.478011,0.049014,0.058105,0.458843,Human
0.190428,0.692494,0.212099,0.685905,0.381889,0.352835,0.0242,0.220438,0.496695,Human
0.210115,0.548815,0.239167,0.620905,0.460983,0.217398,0.144253,0.189068,0.460414,Human
0.078635,0.463632,0.534699,0.5506,0.494326,0.083927,0.008897,0.293842,0.463692,Human
0.059482,0.422974,0.383185,0.393685,0.573167,0.294524,0.0243,0.238509,0.479144,Human
0.126997,0.508635,0.511961,0.676095,0.504538,0.169326,0.047679,0.144037,0.368709,Human
0.369732,0.590504,0.109273,0.445169,0.456476,0.112797,0.064568,0.34363,0.485602,Human
0.475068,0.477096,0.118625,0.416267,0.444667,0.036793,0.241833,0.127681,0.435649,Human
0.04824,0.625799,0.635255,0.684953,0.407043,0.165077,0.01582,0.135609,0.50389,Human
0.011031,0.454529,0.316946,0.531795,0.525081,0.528466,0.002518,0.141039,0.476124,Human
0.076819,0.418166,0.608019,0.453892,0.502979,0.101899,0.011053,0.202211,0.647891,Human
0.043343,0.553897,0.208147,0.439613,0.475934,0.531053,0.035187,0.182271,0.474428,Human
0.03624,0.465352,0.423223,0.458499,0.495168,0.271277,0.001812,0.267449,0.526396,Human
0.029266,0.769978,0.641713,0.605507,0.42163,0.171342,0.030779,0.126901,0.343781,Human
0.127919,0.535543,0.273497,0.52503,0.519104,0.143155,0.305848,0.14958,0.404345,Human
0.089776,0.428518,0.418757,0.537936,0.516572,0.22378,0.008521,0.259165,0.527078,Human
0.116503,0.464636,0.372074,0.481222,0.475929,0.176618,0.032753,0.302052,0.553161,Human
0.061774,0.218216,0.559209,0.245661,0.570094,0.138196,0.052399,0.188422,0.352453,Human
0.029345,0.563193,0.6524,0.464399,0.435718,0.198584,0.092675,0.026996,0.549244,Human
0.047583,0.405447,0.441136,0.474763,0.520677,0.131064,0.007707,0.37251,0.513546,Human
0.020598,0.456756,0.281075,0.504037,0.516177,0.096908,0.015621,0.585798,0.51242,Human
0.091543,0.474515,0.348207,0.487786,0.4944,0.22808,0.223463,0.108708,0.505662,Human
0.223097,0.467718,0.361943,0.465527,0.583305,0.140287,0.157192,0.117481,0.465925,Human
0.076556,0.380436,0.21423,0.413625,0.528845,0.271237,0.009378,0.428599,0.525442,Human
0.261198,0.444456,0.357551,0.584692,0.516295,0.179362,0.040902,0.160987,0.498014,Human
0.206658,0.465126,0.163273,0.434145,0.527903,0.190997,0.210881,0.228191,0.390752,Human
0.074,0.452674,0.522882,0.529159,0.574769,0.088528,0.006699,0.307892,0.446911,Human
0.167792,0.543044,0.289555,0.554342,0.444268,0.110177,0.36337,0.069107,0.512091,Human
0.177367,0.497866,0.315472,0.505441,0.462224,0.295458,0.101207,0.110495,0.482555,Human
0.293383,0.438176,0.160883,0.443219,0.555892,0.08048,0.295776,0.169479,0.44475,Human
0.230444,0.504422,0.136536,0.449918,0.508407,0.123214,0.327559,0.182248,0.447947,Human
0.090454,0.598845,0.320338,0.539082,0.414665,0.305902,0.071265,0.21204,0.471626,Human
0.023343,0.50504,0.129914,0.506618,0.510119,0.736704,0.074959,0.03508,0.482244,Human
0.354678,0.667877,0.150383,0.786762,0.438163,0.047068,0.311953,0.135918,0.471564,Human
0.551461,0.556493,0.239791,0.623725,0.465984,0.04417,0.09701,0.067568,0.453335,Human
0.077473,0.615149,0.569419,0.747582,0.486509,0.155095,0.006446,0.191567,0.454583,Human
0.032935,0.630651,0.127431,0.72805,0.470046,0.252703,0.229074,0.357856,0.407839,Human
0.356982,0.599583,0.21295,0.526449,0.502636,0.045758,0.202973,0.181337,0.405279,Human
0.092568,0.507117,0.420459,0.550279,0.569884,0.066945,0.01862,0.401409,0.392101,Human
0.068279,0.450426,0.122987,0.464751,0.490876,0.109754,0.467789,0.231191,0.535282,Human
0.01673,0.442138,0.415159,0.410085,0.472353,0.492863,0.020472,0.054776,0.727384,Human
0.212533,0.477794,0.327067,0.54729,0.418514,0.075673,0.12264,0.262087,0.463076,Human
0.619131,0.536113,0.036607,0.56947,0.428253,0.012321,0.154829,0.177112,0.553371,Human
0.074952,0.488966,0.21657,0.548642,0.516663,0.071089,0.611859,0.02553,0.515319,Human
0.093538,0.544926,0.585455,0.588479,0.462663,0.073418,0.048775,0.198813,0.534296,Human
0.784813,0.517211,0.100767,0.538546,0.493888,0.028845,0.027435,0.05814,0.464604,Human
0.293189,0.505029,0.254015,0.693372,0.529795,0.310228,0.04986,0.092707,0.536707,Human
0.131739,0.474397,0.453821,0.535629,0.474526,0.102997,0.018795,0.292649,0.562201,Human
0.089259,0.453609,0.516795,0.455003,0.474616,0.150773,0.01233,0.230843,0.547268,Human
0.059435,0.448565,0.16917,0.485177,0.522561,0.104587,0.475872,0.190936,0.48649,Human
0.052096,0.631045,0.443947,0.528207,0.465452,0.069593,0.350721,0.083642,0.519334,Human
0.779026,0.528741,0.128682,0.543837,0.479296,0.026471,0.013931,0.05189,0.52837,Human
0.010116,0.653544,0.615936,0.685015,0.415358,0.252725,0.007541,0.113683,0.44322,Human
0.462095,0.619501,0.110149,0.759857,0.444369,0.118561,0.230754,0.07844,0.475715,Human
0.154028,0.493789,0.47652,0.606892,0.54682,0.085655,0.024966,0.258832,0.472952,Human
0.07563,0.778459,0.145688,0.663481,0.220894,0.102087,0.56551,0.111085,0.796157,Human
0.09214,0.528009,0.441773,0.666594,0.483867,0.075414,0.281325,0.109349,0.463629,Human
0.056563,0.574561,0.53738,0.454996,0.497578,0.111922,0.152185,0.14195,0.460227,Human
0.959944,0.550577,0.004958,0.667053,0.613836,0.001846,0.017125,0.016127,0.345423,Human
0.029233,0.670213,0.15332,0.587307,0.405237,0.70814,0.072324,0.036983,0.554374,Human
0.061478,0.509469,0.40597,0.651015,0.50704,0.122817,0.009673,0.400063,0.459125,Human
0.020539,0.607056,0.298459,0.561711,0.476808,0.509676,0.010151,0.161177,0.463111,Human
0.121441,0.391569,0.255817,0.47882,0.594026,0.118181,0.365308,0.139253,0.434159,Human
0.193213,0.771901,0.170894,0.511543,0.48512,0.196936,0.224829,0.214128,0.442038,Human
0.057744,0.473099,0.118922,0.465839,0.490511,0.06418,0.592329,0.166825,0.461784,Human
0.146862,0.453336,0.243458,0.448457,0.511829,0.343937,0.107698,0.158045,0.499552,Human
0.247798,0.475982,0.162654,0.470926,0.550947,0.114263,0.21837,0.256915,0.431594,Human
0.040986,0.440406,0.517634,0.464175,0.516257,0.181085,0.008496,0.251799,0.525048,Human
0.536949,0.468648,0.158429,0.38393,0.550353,0.038802,0.1778,0.088021,0.559879,Human
0.061041,0.498723,0.104831,0.591143,0.519321,0.762684,0.020675,0.05077,0.46902,Human
0.152391,0.399934,0.192511,0.507397,0.47799,0.155017,0.32468,0.175401,0.63209,Human
0.003511,0.528163,0.19161,0.533505,0.486108,0.778385,0.005333,0.02116,0.475784,Human
0.134936,0.466192,0.365676,0.507817,0.516184,0.25713,0.123776,0.118482,0.488982,Human
0.068066,0.507095,0.376655,0.578451,0.46564,0.349573,0.029906,0.175799,0.459497,Human
0.047091,0.408895,0.657707,0.431372,0.510915,0.102614,0.122158,0.070429,0.541023,Human
0.187086,0.57077,0.187899,0.649532,0.470283,0.261407,0.104981,0.258626,0.483564,Human
0.120255,0.441824,0.509052,0.444805,0.515386,0.120221,0.00668,0.243793,0.513747,Human
0.326997,0.357745,0.318581,0.479618,0.552686,0.097105,0.134467,0.12285,0.485545,Human
0.785595,0.553334,0.007425,0.654099,0.505702,0.003253,0.138285,0.065441,0.414463,Human
0.091028,0.489982,0.553505,0.501315,0.486884,0.18456,0.007601,0.163306,0.522359,Human
0.021606,0.471848,0.371173,0.533194,0.491941,0.081622,0.005718,0.519881,0.527262,Human
0.291681,0.843757,0.207774,0.767743,0.395308,0.100075,0.257174,0.143295,0.495314,Human
0.21791,0.438664,0.373253,0.409576,0.533404,0.077939,0.064552,0.266347,0.438329,Human
0.039421,0.443054,0.505508,0.471139,0.505035,0.148749,0.013516,0.292806,0.508253,Human
0.047066,0.459513,0.387335,0.489769,0.492772,0.228381,0.005539,0.331678,0.560229,Human
0.049283,0.520961,0.306885,0.500142,0.496183,0.522286,0.023174,0.098373,0.4569,Human
0.134273,0.479939,0.429602,0.594388,0.468653,0.222748,0.041126,0.172251,0.514821,Human
0.05548,0.595095,0.539029,0.634803,0.447662,0.08727,0.274192,0.044029,0.631151,Human
0.119964,0.589934,0.368025,0.579472,0.496048,0.179393,0.206895,0.125722,0.49087,Human
0.187816,0.505498,0.322283,0.568801,0.522022,0.116809,0.102037,0.271055,0.56068,Human
0.650726,0.637299,0.105716,0.453152,0.513362,0.026348,0.1879,0.02931,0.507222,Human
0.423594,0.875874,0.242824,0.762316,0.148619,0.082654,0.043706,0.207221,0.862837,Human
0.0504,0.55067,0.255743,0.546206,0.458917,0.109546,0.524416,0.059894,0.52832,Human
0.012849,0.543908,0.166505,0.518875,0.469135,0.165338,0.551857,0.103452,0.403981,Human
0.152826,0.501768,0.204333,0.517455,0.511919,0.397699,0.047583,0.197559,0.450112,Human
0.057646,0.568533,0.489416,0.515939,0.450401,0.09611,0.273541,0.083288,0.50654,Human
0.098136,0.496186,0.375842,0.418188,0.510852,0.182743,0.246577,0.096702,0.521126,Human
0.03151,0.520861,0.745878,0.567535,0.483107,0.120328,0.004001,0.098282,0.499411,Human
0.076754,0.467322,0.377153,0.528391,0.437141,0.158499,0.289415,0.098179,0.563451,Human
0.053305,0.380314,0.582976,0.466941,0.541376,0.073291,0.007973,0.282455,0.423997,Human
0.060983,0.400203,0.370424,0.432853,0.520374,0.16292,0.009149,0.396524,0.504634,Human
0.261844,0.508775,0.341839,0.477399,0.526504,0.06859,0.071932,0.255796,0.515757,Human
0.13039,0.683805,0.667969,0.651118,0.464621,0.03616,0.109833,0.055648,0.364999,Human
0.204964,0.487728,0.15968,0.481672,0.567782,0.175397,0.220682,0.239278,0.395811,Human
0.06048,0.62667,0.150344,0.681351,0.475186,0.086403,0.366199,0.336574,0.435091,Human
0.178546,0.469863,0.1648,0.48617,0.499774,0.140166,0.237179,0.279309,0.518879,Human
0.138187,0.466456,0.180166,0.44635,0.522099,0.275609,0.212023,0.194015,0.493035,Human
0.348771,0.480864,0.121423,0.466325,0.581532,0.050073,0.413406,0.066327,0.441206,Human
0.024452,0.523754,0.228922,0.557751,0.443012,0.142668,0.003127,0.600831,0.531021,Human
0.172138,0.62595,0.202045,0.629392,0.492857,0.13928,0.32526,0.161277,0.488706,Human
0.025643,0.441257,0.6323,0.477722,0.526482,0.094457,0.017928,0.229673,0.512166,Human
0.165022,0.456847,0.336307,0.567092,0.514721,0.361802,0.08141,0.05546,0.513603,Human
0.039197,0.403453,0.212119,0.438656,0.546487,0.556865,0.077072,0.114747,0.494396,Human
0.0149,0.539788,0.72039,0.622434,0.488808,0.129574,0.005565,0.12957,0.487536,Human
0.066136,0.476191,0.571061,0.493654,0.459618,0.147532,0.012115,0.203155,0.551106,Human
0.041768,0.547918,0.460501,0.514928,0.447179,0.346968,0.047874,0.102889,0.520793,Human
0.135506,0.809488,0.264361,0.707186,0.430732,0.185662,0.249023,0.165447,0.469276,Human
0.225399,0.458846,0.137909,0.423312,0.507039,0.141194,0.348787,0.14671,0.468994,Human
0.0588,0.458835,0.401827,0.569089,0.495224,0.165824,0.017763,0.355786,0.51002,Human
0.115826,0.70228,0.607533,0.519087,0.387216,0.093948,0.068741,0.113953,0.50019,Human
0.063912,0.583629,0.277211,0.537748,0.471441,0.059878,0.564118,0.034881,0.454755,Human
0.416966,0.546882,0.284616,0.491769,0.461587,0.080924,0.132681,0.084813,0.541575,Human
0.113964,0.440694,0.241218,0.41258,0.522968,0.417454,0.014203,0.213162,0.499494,Human
0.050389,0.490312,0.125996,0.524438,0.509346,0.02849,0.733219,0.061907,0.515392,Human
0.223861,0.64866,0.239621,0.614751,0.464373,0.160304,0.192905,0.183308,0.421617,Human
0.031264,0.482418,0.590249,0.538388,0.507975,0.125021,0.01474,0.238727,0.558367,Human
0.044954,0.509798,0.284948,0.533419,0.475203,0.341966,0.072619,0.255513,0.539837,Human
0.103999,0.459221,0.281813,0.484831,0.525405,0.068518,0.419685,0.125984,0.467937,Human
0.2284,0.475922,0.330749,0.533491,0.518269,0.119964,0.19068,0.130206,0.474109,Human
0.597286,0.491324,0.168158,0.633943,0.512919,0.031146,0.020517,0.182893,0.51257,Human
0.395586,0.689673,0.231445,0.616926,0.436366,0.080422,0.182817,0.10973,0.518682,Human
0.396267,0.416179,0.240025,0.639986,0.579254,0.103613,0.03977,0.220325,0.482629,Human
0.293984,0.540451,0.273248,0.470622,0.527361,0.134825,0.095557,0.202386,0.529878,Human
0.164603,0.576527,0.203578,0.651907,0.440971,0.039695,0.564901,0.027224,0.504605,Human
0.032637,0.613203,0.116406,0.520526,0.439118,0.586123,0.018183,0.24665,0.466602,Human
0.276074,0.626659,0.137091,0.577103,0.40748,0.21303,0.150317,0.223487,0.504084,Human
0.063657,0.463124,0.380584,0.616352,0.446636,0.118982,0.008918,0.42786,0.566131,Human
0.009559,0.532326,0.292123,0.536434,0.464347,0.644996,0.018202,0.03512,0.571754,Human
